Model	Date	Time	WxFile	Long	Lat	GisOutSeq	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	PlantddBSum	BloomChillHr	TempIncr	ddbMinus10	ddbMinus85	OfEgDays	OfLaDays	OfPuDays	OfAdDays	OfPupSum	DamFrSum	PrcntAtkd	Mite01	GWSS01	Olivscal01	Amacul01	Cutil01	OleanScl01	Achilen01	Ed	Cocc01	OlvFly01	PrcpYrSum
OliveGIS	08Feb21	4:06:39-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	12	1	4383	12	31	1982	2618	0.8	6308.44	6863.06	129	241.0	2036.9	0.000	0.0	0.0	13391.78	65675.70	24127.127	10712.63	2994.40	4164.33	58.21	0	0	0	0	0	0	0	0	0	1	269.7
OliveGIS	08Feb21	4:06:39-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	13	1	4748	12	31	1983	2605	4.9	7054.28	7336.81	123	228.0	2181.7	0.000	0.0	0.0	24599.22	119748.80	54328.256	21362.00	5803.77	5847.53	76.30	0	0	0	0	0	0	0	0	0	1	202.2
OliveGIS	08Feb21	4:06:40-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	14	1	5113	12	30	1984	2619	1.6	6717.97	7145.86	131	273.9	2156.7	0.000	0.0	0.0	17660.78	88311.64	36116.880	17879.19	4062.63	4928.55	66.23	0	0	0	0	0	0	0	0	0	1	153.6
OliveGIS	08Feb21	4:06:40-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	15	1	5479	12	31	1985	2635	0.0	2867.18	3109.75	113	237.2	1511.1	0.000	0.0	0.0	6487.88	32790.32	14108.026	6929.95	1815.53	2161.35	66.37	0	0	0	0	0	0	0	0	0	1	242.3
OliveGIS	08Feb21	4:06:40-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	16	1	5844	12	31	1986	2625	8.4	8476.88	9218.96	141	285.8	2237.3	0.000	0.0	0.0	10902.63	55386.86	19562.968	3868.97	2501.37	4119.67	42.73	0	0	0	0	0	0	0	0	0	1	409.8
OliveGIS	08Feb21	4:06:41-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	17	1	6209	12	31	1987	2609	6.6	7572.42	8259.56	128	279.9	1837.4	0.000	0.0	0.0	14685.37	73162.85	27810.559	10660.22	3642.58	5007.95	58.09	0	0	0	0	0	0	0	0	0	1	286.3
OliveGIS	08Feb21	4:06:41-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	18	1	6574	12	30	1988	2622	0.9	6648.13	7226.66	107	202.5	1765.8	0.000	0.0	0.0	14053.15	71411.08	29409.286	11626.65	3648.75	4679.95	61.90	0	0	0	0	0	0	0	0	0	1	236.6
OliveGIS	08Feb21	4:06:41-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	19	1	6940	12	31	1989	2611	14.5	8546.05	9733.68	121	343.5	1695.8	0.000	0.0	0.0	10468.27	50460.24	17340.980	6345.23	2590.82	4448.53	43.38	0	0	0	0	0	0	0	0	0	1	333.9
OliveGIS	08Feb21	4:06:41-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	20	1	7305	12	31	1990	2628	0.5	6778.94	7110.16	123	199.0	2555.1	0.000	0.0	0.0	31442.11	174951.01	92915.964	27798.39	7021.92	5669.50	76.43	0	0	0	0	0	0	0	0	0	1	476.2
OliveGIS	08Feb21	4:06:41-PM	/filesystem/b6ffb3b9-1bbb-4426-bdec-1cfb19c60c01/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	21	1	7670	12	31	1991	2612	6.0	6945.86	7422.62	124	286.6	1630.8	0.000	0.0	0.0	15893.32	79603.24	37772.983	34501.29	4756.62	5394.05	68.69	0	0	0	0	0	0	0	0	0	1	284.8
